Number of hit	Text ID	Context before	Query item	Context after
830	3181200	project is part of a long term objective to develop	novel	, p21 -specific substrate analogs which can serve : (
831	3181200	and the results of preliminary observations of p21 reactivity with	novel	N2 - substituted guanine derivatives . Approaches include : (
832	3150703	. It is proposed also to exploit any especially promising	novel	behavior encountered in the aforementioned studies . Two projects are
833	3445469	long - term objective of the project is to introduce	novel	methods to inhibit the merozoite invasion of erythrocytes and thus
834	3128926	- reactive B cell subsets in adoptive transfer . A	novel	transplantation model will be employed involving unirradiated immunodeficient xid mice
835	3260191	neurosecretory pathway which may serve as targets for existing or	novel	anti-glaucoma agents . In spite of antibiotics , pneumococcal disease
836	3131737	by individuals undergoing desensitization will also be evaluated using a	novel	approach which permits identification of the antigenic components of IFWBE
837	3131770	1 ) to characterize the viral RNA products synthesized by	novel	regulatory mutants of VSV ; 2 ) to identify the
838	3131770	regulating viral RNA synthesis ; 4 ) to explore a	novel	electron microscopic approach for visualizing viral ribonucleoprotein templates actively synthesizing
839	3445471	experiments . The Nargenicins are a new class of structurally	novel	antibiotics which exhibit significant activity against drug-resistant microbial strains .
840	3176196	- directed fractionation procedure designed to isolate from higher plants	novel	inhibitors of carcinogenesis . Based on previous experience in the
841	3176196	carcinogenesis . Based on previous experience in the isolation of	novel	antineoplastic agents from higher plants and using mammalial cell culture
842	3176196	other plant sources of inhibitors . The identification of these	novel	inhibitors will lead to a variety of agents with the
843	3116235	proteinases , including CANPs , will be analyzed by a	novel	immunoblot approach . By computerized EM morphometry , we will
844	3131806	to the anti- T cell antibodies . Thienamycin is a	novel	beta-lactam antibiotic discovered in 1976 with an extraordinarily borad spectrum
845	3131806	Thienamycin and emphasis lies on the total synthesis . The	novel	structure , consisting of a highly strained 1 - carbapenem
846	3131806	unique and highly steroselective synthesis has been discovered - a	novel	method , which generates the trans S* configuration in 2
847	3164832	plan to continue to develop and assess the efficacy of	novel	approaches for the treatment of malignant disease based on studies
848	3151708	mg / day . Estrogen will be given by a	novel	transdermal method which will reproduce premenopausal follicular phase levels of
849	3177911	antibody staining of frozen sections and impression smears . If	novel	human papillomavirus - related sequences are identified , we will
850	4688430	. Utilizing an immunofluorescence assay with monoclonal antibodies , two	novel	types of recombinant viruses have been identified in preleukemic ADR
851	4688552	gene product encoded by VV . The demonstration of a	novel	growth factor , that is released from cells infected with
852	3179472	( 3 ) monitor changes in intracellular calcium using the	novel	method , which utilizes the fluorescence probe quin - 2
853	3179473	carcinoma cells . To date , we have identified three	novel	antigens expressed by all hepatocellular carcinoma cells but not by
854	3179476	specific immunotherapy ; and ( 3 ) further characterize the	novel	T-cell heterodimer and determine its relationship to the T-cell antigen
855	3164725	Emphasis will be given to compounds with high activity and	novel	structural type . When it is appropriate , the absolute
856	3127170	functions of polyamines in these parasites ; c ) develop	novel	single drug and combination chemotherapy incorporating polyamine antagonists ; d
857	3127170	will be studied in T. b. brucei , as will	novel	inhibitors of the enzyme , and intermediates in MTA breakdown
858	3127170	thereby to uncover additional targets for chemotherapy and to develop	novel	agents or combinations of agents useful for human and veterinary
859	3154466	than G6PD deficiency , and 2 ) to examine the	novel	hypothesis that the activity of the enzymes hexokinase and phosphoglucose
860	3268389	techniques for the study of complex systems : In particular	novel	experiments are proposed using dye lasers and picosecond lasers to
861	3490185	frequency range of 5 MHz to 10 MHz . A	novel	design has been conceived and its acoustical and electrical properties
862	3268422	8 of tetracycline . Attempts will be made to form	novel	tetracyclines from unnatrual pretetramides . Synthetic enol lactones of polyketo
863	3277047	approach to the docking problem is proposed based upon a	novel	, all atom representation of the structure , called the
864	3258940	repair synthesis will be inhibitied . Because mechanisms of repair	novel	to the cornea will not necessarily be detected by differences
865	3558421	effects of successful therapy , while conducting clinical trials of	novel	therapies . These latter ask the following questions : (
866	3261373	, respectively ) . The ultimate objective is to develop	novel	types of antiglaucoma drugs of low toxicity and high specificity
867	3152108	products such as PGE2 and PGF2 in the skin .	Novel	synthesis of inhibitors of the lipoxygenase pathway will be carried
868	3269228	the coming year : 1 . Solubilize and characterize the	novel	enzyme , fatty aldehyde decarbonylase . 2 . Complete the
869	3426244	the orienting response as indexed by cardiac deceleration to a	novel	stimulus . The purpose is to determine whether high spatial
870	3249918	entomophagous fungi will be investigated so as to point to	novel	structures that may be potent insecticides . The emphasis will
871	3182669	active analogs . We propose an extremely efficient , and	novel	approach to the synthesis of this important molecule . We
872	3182669	3 , 2 - e ] indole units by a	novel	photochemical ( 6 Pi electron ) cyclization of easily prepared
873	3129886	the promoters for two genes which are transcribed by a	novel	form of RNA polymerase containing a 37,000 d sigma .
874	3127358	Milbemycin alpha 1 ; the most potent member of a	novel	group of macrocyclic lactones with high pesticidal and antihelminthic activity
875	3277297	to construct mutagenized DNA templates that may support synthesis of	novel	products distinquishable from endogenous mitochondrial nucleic acids . These mutagenized
876	3163197	Controlled Therapeutic Trials . The objectives include the synthesis of	novel	antiviral and anticancer nucleoside analogs , to evaluate their spectra
877	3163197	virus infections in animals . The methodology includes development of	novel	approaches to synthesis of the nucleoside analogs , evaluation of
878	3152989	human MHC linked complement and immune response related genes .	Novel	methods for " saltation " cloning will then be evolved
879	4692634	spermidine , followed by hydroxylation . These data demonstrate a	novel	polyamine metabolic pathway . Previously this laboratory reported that various
880	3206900	model for subjective drug effects ) of other opioids and	novel	dioxolanes currently being synthesized . We also propose to extend
881	3277375	detect physically recombined DNA is based on the formation of	novel	restriction fragments arising by exchange between two parental chromosomes containing
882	3180153	exploit new strategies of drug design for the preparation of	novel	chemotherapeutic agents , it is proposed that some mechanism -
883	3269273	to ion transport and changes in intracellular pH measured by	novel	fluorometric methods devised in this laboratory . ( 2 )
884	3206917	new main objectives . The first is to develop a	novel	method for the simultaneous quantitation of the precursors and products
885	3268928	us eventually the ability to design proteins with specific ,	novel	and useful properties . It is our objective to carry
886	4691870	transfer technology involved developmental experiments on vectors that code for	novel	cell surface antigens , further application of a vector system
887	3163149	- lapse movies of colony growth in vitro by a	novel	automated technique . Washington University School of Medicine will participate
888	3114821	sequences which alter in number during aging , using a	novel	double - label hybridization assay . Age - dependent changes
889	3206858	the in vivo labeling method has revealed the existence of	novel	type of binding sites with high selectivity for 4,5 -
890	3174728	biochemical mechanisms should allow for the generation of new and	novel	therapeutic approaches to these disorders as well as providing insight
891	3105980	situation for verification and application . This will lead to	novel	therapeutic techniques which should prevent sequential organ failure and improve
892	3173631	contained larger amounts of more highly branched glycoproteins . A	novel	glycoprotein change previously described in neuroectodermal tumors , fucosyl residues
893	3109264	expertise in stress and / or alcohol research . This	novel	approach will supply definite biochemical , behavioral and genetic data
894	3128778	be studied . Utilizing monoclonal antibodies and pregnancy alloantibodies ,	novel	la alloantigenic specificities will be delineated in particular normal individuals
895	3128778	binding experiments and sequential immunoprecipitation . The inheritence of the	novel	specificities will be examined in family studies , and in
896	3128778	function of la molecules , and in particular those bearing	novel	alloantigens , will be approached in the immune system using
897	3261559	made to isolate the plasma membranes of ROS by a	novel	method involving the use of impermeable fluorescent probes , monoclonal
898	4692466	. The purpose of this project is to develop the	novel	analytical technology required for the elution and microsequencing of proteins
899	3173981	increase treatment effectiveness . We have developed methods for generating	novel	nonproducer mouse / human " heteromyelomas " and have produced
900	3163616	will then be used to aid in the design of	novel	inhibitors of PNP . These inhibitors should prove of practical
901	3071713	of immunological and pharmacological procedures will be used to select	novel	glucocorticoid response variants from clones of MMTV - infected mouse
902	3164027	role of polymerase alpha in chromosomal replication and provides a	novel	approach to studies of the role of this and other
903	3207595	nonbenzodiazepine sedative - hypnotics such as the barbiturates , and	novel	, clinically - effective compounds such as buspirone , will
904	3079660	cellulose or Sepharose . In the second phase , a	novel	immunization scheme developed in this laboratory will be used in
905	3207633	of spontaneous activity and investigatory responses to specifiable familiar and	novel	stimuli in the environment . Rates of habituation of startle
906	3173137	hepatoma ( HTC ) cells . The detection of this	novel	regulatory circuit implies that general physiological regulators , such as
907	3178595	of disease in circumstances not currently possible . We describe	novel	photochemical and enzymatic methods for mapping drug and carcinogen binding
908	3182632	Heterogeneity of NK cell function . We have developed two	novel	methods for isolating NK cells independent of density or conventionally
909	3173071	will apply well established chemical knowledge to the development of	novel	radiolabeled compounds . The project involves radiopharmacology , biochemistry and
910	3164957	as the nitroimidazole hypoxic cell radiosensitizers , both established and	novel	. In parallel with the radiation studies , chemosensitization will
911	3130351	studies could have an important bearing on the development of	novel	chemical methods for the control of insects which affect the
912	3207993	states , psychomotor performance , and cognitive function . A	novel	aspect of the proposed research will be use of expired
913	3167428	complexes react with alkynes to generate arene-chromium complexes . This	novel	reaction will be employed in the preparation of precursors for
914	3275089	isolation of strains missing arms of chromosomes , and containing	novel	associations of chromosome arms . This will be done by
915	3207541	The third objective is to screen a considerable number of	novel	analgesics using these selection lines to determine the extent to
916	3445504	of cholesterol synthesis during mast cell activation - secretion .	Novel	mechanisms of HLMC release inhibition through manipulation of the membrane
917	3208026	further our ability to prevent relapse among ex-smokers , a	novel	approach to assessing factors likely to precipitate relapse for individuals
918	3153036	mutations will be localized within the R protein by a	novel	peptide mapping procedure that employs two - dimensional gel electrophoresis
919	3164918	substantiate the details of retrovirus DNA synthesis but to delineate	novel	functions for the various enzymatic activities ( e.g. , RNase
920	3092827	cells and the hormone responsiveness of the lymphoma ; the	novel	Controlled Pore Glass bead procedure developed in the laboratory will
921	3150906	isolation , purification to homogeneity and structure determination of several	novel	mediators of insulin action ; 2 ) the separate high
922	4692298	clonal propagation of anchorage independent cells is necessary . Our	novel	finding regarding the presence of the H-ras gene produce ,
923	3594776	) Phase I will involve ascertaining the feasibility of a	novel	electrochemical immunosensor approach . Electrodes in series and with electroactive
924	3594777	currently not available . Therefore , innovative development of numerous	novel	drug / carrier compounds can be expected on the basis
925	3151228	be elucidated . The P.I. 's recent discovery of the	novel	lipids 2 , 3 - diacyl -glucosamine 1 - phosphate
926	4689204	of Balaban and Pyman in the 1920's , very few	novel	synthetic methods have been introduced into imidazole chemistry . Such
927	4689205	in these analogs . Some years ago , we developed	novel	methods for the synthesis of such analogs and have prepared
928	3151235	scleroderma and the disease progresses relentlessly . We propose a	novel	approach based on the pharmacological manipulation of the various steps
929	3175083	of normal and neoplastic B lymphocytes . They may provide	novel	approaches to therapy and help provide a rational basis for
930	3548368	HVS ) and human papilloma virus ( HPV ) and	novel	agents , so far undetected . The persistence of viral
931	3207922	mediated by an endogenous opioid . This proposal offers a	novel	approach for correlating neuronal electrophysiology with a specific mammalian behavior
932	3165201	purpose , tsA transformed cells will be subjected to a	novel	procedure of instantaneous synchronization so that the temporal order of
933	4692160	the activities cross react with EGF receptor and are candidate	novel	transforming growth factors . Purification and cDNA studies suggest that
934	4692160	that this TGFAlpha-like activity is not true TGFAlpha but a	novel	transforming action . Breast cancer cell lines are also secreting
935	3175101	all stages to experimental manipulation . In addition , a	novel	approach involving biotin-modified dUTP and avidin-agarose chromatography will be used
936	3207946	in the short term , we propose to investigate this	novel	extraction / derivation process as a means of simplifying sample
937	3093676	scanner capable of recording 50,000 cells / minute , with	novel	optics optimized for high light collection will be designed .
938	3176617	--specifically to chronic myelogenous leukemia ( CML ) . A	novel	8 Kb RNA hybridizing with the normal , cellular homologue
939	3176617	myeloproliferative disorders ( Ph ' negative CML ) for this	novel	c-abl RNA . The objective is to define more precisely
940	3174398	term effects of breast cancer treatment . Based on a	novel	strategy , the overall objective of the proposed research is
941	3168030	the GH subclones that produce PRL and GH provide a	novel	model system for understanding the mechanisms whereby neoplastic cells can
942	3168030	such a cell - specific protein and thus provide a	novel	means to understand the process of cellular differentiation . Our
943	3168197	in short supply , and most interestingly possessed of a	novel	and unusual structure , we have designed a 10 -
944	3176635	an estrogen and is uterotrophic . We have prepared the	novel	steroid , 3Beta-methylandrost - 5 - en-17 - one (
945	3167540	will be examined in normal and diseased tissue . A	novel	model for the life cycle of ALVs that induce a
946	3172053	of the medicinal chemistry and site of action of this	novel	biologically active peptide . The purpose of the proposed research
947	3208549	synthesize and pharmacologically evaluate all 4 optical isomer of the	novel	amine analogues of methadol as selective opiate affinity labels .
948	3208549	receptors ; ( 2 ) if the chirality of these	novel	ligands influences the ability of the compounds to form covalent
949	3171050	E. coli . In these experiments we will use a	novel	point mutant selection technique by assay of mutated inserts aligned
950	3093606	harming other cell types . The proposed experiments will use	novel	enzymatic and cell culture systems for the synthesis and identification
951	3130688	viruses overcome these defenses . These studies also provide a	novel	way to examine human tumor antigens . The experimental approach
952	3488311	biological activity . The second approach will depend upon our	novel	conception of the role of ion chelation in the activity
953	3177364	is to test the safety and efficacy of existing and	novel	iron chelates applied to contrast enhancement in NMR imaging .
954	3178935	on the phenomenon of protein-linked DNA breaks which represents a	novel	type of DNA damage produced by many potent antitumor agents
955	3178945	culture . These observations lead to the development of a	novel	family of structurally - related site - directed inhibitors and
956	4692351	underlying the mechanisms of tumor promotion in mouse skin ,	novel	genes termed pro 1 and pro 2 , specifying sensitivity
957	4692353	of the major phorbol ester receptor , protein kinase C.	Novel	protocols have been developed for its purification that are more
958	3079416	IRS remains uncertain . Cyclosporine ( CsA ) is a	novel	immunosuppressive agent which appears to affect predoninantly T-lymphocyte dependent responses
959	3548520	and units chosen to participate in the trial include a	novel	trial operation and monitoring plan - - and an alternative
960	3178981	-stranded " conformation at specific sites in chromatin employing a	novel	chemical probe called bromoacetaldehyde ( BAA ) and have shown
961	3179010	therapy to improve therapeutic modalities for metastatic prostate cancer .	Novel	hybrid immunotoxin monoclonal antibodies ( HIT MABs ) , capable
962	3178222	sequences results in the insertion of VL30 DNA elements into	novel	chromosomal sites . Detection of VL30 gene insertion will be
963	3178222	nick - translated VL30 cDNA . Appearance of VL30 in	novel	chromosomal sites will be tested in cultured cell lines and
964	3129984	a different pathway from that of genetic transformation . A	novel	intermediate composed of two plasmids linked by a single strand
965	3178073	be generated in vitro . We will also test a	novel	technique for demonstrating KLH -specific suppressor cells - the local
966	3178162	known methods . New therapeutic directions are needed . One	novel	approach is high dose chemotherapy and radiotherapy followed by autologous
967	3178162	also be applicable to melanoma and osteogenic sarcoma . Our	novel	immunization schedule that has succeeded in producing these specific Mab
968	3171769	appropriate genetic makeup is being investigated . Other antibodies recognize	novel	carbohydrate antigens whose structure will be investigated . Another approach
969	3171769	cell lines on the assumption that such variants will have	novel	carbohydrate structures that may be found in certain tumor types
970	3071551	DNA or tubulin . Attempts will be made to establish	novel	methodology for the isolation of new antitumor agents from crude
971	3071551	DNA and tubulin as biospecific probes for the isolation of	novel	, biologically - active substances . The respective long -
972	3270362	of any other dialkyl peroxide . Similar work on the	novel	and reactive bicyclic acetal nucleus of TXA2 is planned as
973	3133325	aminoacylation . Recombinant DNA techniques will be used to construct	novel	BMV RNA sequences with specified nucleotide substitutions , deletions or
974	3171839	chiral centers . These processes will be used in a	novel	lactone ring expansion reaction that provides a series of closely
975	3250859	and humans . The overall approach is to use a	novel	, well developed analytical method , where the metabolism of
976	4689016	chromatin has been done for the propositus plasmid . A	novel	method for isolation of nucleoprotein complexes is being employed to
977	3151244	be undertaken . Finally , isolation and characterization of a	novel	Alpha1, 3 - mannosidase secreted by a soil microorganism will
978	3151253	accessed . We will also determine the ability of two	novel	prednisolone ester derivatives , methylprednisolonate and methyl 20 dihydroprednisolonate ,
979	3128234	, the use of this bacterial enzyme may represent a	novel	and potentially powerful mode of pharmacologic manipulation of many cellular
980	3176930	( B ) The principal investigator wishes to exploit a	novel	computation procedure which he has developed for radiotherapy photon dose
981	3487485	A four element research plan is proposed to develop a	novel	solution to the problem of urinary incontinence . The proposed
982	3128223	the development of the fully activated macrophage , could provide	novel	therapeutic approaches for diseases in which activated macrophages have beneficial
983	3128246	treatment . The proposed study will extend and investigate a	novel	method of suppression of IgE biosynthesis in mice already begun
984	3128248	on sensitive , resistant strains of L cells . Two	novel	biochemical cross-linging procedures will be developed which may allow identification
985	3170877	detected in in vitro grown cell lines and identify any	novel	mRNAs . 4 ) determine if acyclovir has any effect
986	3173706	cardiovascular disease . The target compounds will be synthesized by	novel	methods and in chiral form starting from carbohydrate precursors and
987	3173706	to biological research and medicine . Furthermore , new and	novel	synthetic methodology is expected to emerge from this program .
988	3445488	the AMLR factor as a known mediator or as a	novel	immunoregulatory agent . Malaria is considered today a major threat
989	3445491	of the idiotope- positive clones ) remains elusive . A	novel	application of the Broome - Gilbert assay for specific translation
990	3129976	bacteria and against amoeba . The synthetic plan involves several	novel	transformations that will provide new synthetic methods useful in general
991	3166704	? It is proposed to investigate the biosynthesis of three	novel	microbial metabolites . These are the azoxy compound elaiomycin ,
992	3166733	or mutagenic polycyclic aromatic hydrocarbons ( PAH 's ) .	Novel	methodologies of general application for the efficient , stereo -
993	3070674	of biological significance , but also the development of some	novel	aspects of two reactions which were used during the former
994	3070674	access to cyclopentanoid terpenes . Finally , we will investigate	novel	uses of the Simons - Smith and the Reformatsky reactions
995	3070674	variant of the Simons - Smith reaction as means of	novel	carbon - carbon bond formation ; d. Initiation of nitrene
996	3070674	Initiation of nitrene - diene additions ; e. Investigation of	novel	uses of the Reformatsky reaction in synthesis . The overall
997	3070689	of this ring system will be eluciated in detail .	Novel	syntheses of C-nucleoside antibiotics such as showdomycin will be developed
998	3070689	antibiotics such as thienamycin and antifungal antibiotics represented by the	novel	ansa piperazinomycin are being pursued . Allogeneic tumors placed into
999	3170136	colonization , and lung metastasis will be probed to provide	novel	information about the occurrence and mechanism of spontaneous metastasis .
1000	3124327	recycling back to the cell surface is being evaluated with	novel	labeling methods which allow us to characterize the vacuoles involved
1001	3173768	. To this end , we have recently identified a	novel	class of PCTs with translocation breakpoints clustered 5 ' of
1002	3129507	goal of these experiments is to develop antisera directed against	novel	elements of the lymphocyte matrix which interact with membrane proteins
1003	3129511	pig strains . The gene segments encoding immunoglobulins have the	novel	property of only being functionally expressed after they undergo specific
1004	3093057	imaging . Project I is concerned with the development of	novel	modular scintillation cameras , which will offer advantages over conventional
1005	3128885	model of PNP deficiency . This research will permit a	novel	approach to the regulation of T cell lymphopoiesis and will
1006	3177845	transmembrane glycoproteins and their peripheral intra-\and extracellular components . A	novel	in vitro model involving cells cultured on planar , crosslinked
1007	3164535	We have also used gene transfection to construct and express	novel	Ig molecules . We have joined the variable region from
1008	3164535	. We are now beginning to construct chimeric molecules of	novel	structure and will investigate their biologic functon . The chimeric
1009	3170084	LDH [ unreadable ] k [ unreadable ] is a	novel	isozyme of lactate dehydrogenase which we have identified in anaerobically
1010	3173943	in the promotion process by assessing the action of a	novel	class of compounds , biomimetic superoxide dismutase , as antitumor
1011	3129234	2 ) the relationship of T cell function to the	novel	20 KD glycoprotein defined by anti- T3 antibodies which rapidly
1012	3250946	indicate that the flat-cell effect will be useful as a	novel	tool for the study of the mechanism of toxicity associated
1013	3172518	4.0 kb viral RNA is found and which produce a	novel	100kd gag - mos fusion protein . Cloning of these
1014	3446515	cells . ( 3 ) : Transfection / transformation with	novel	SV40 DNA sequences . ( 4 ) : Properties and
1015	3176451	. A plan is also presented for the identification of	novel	molecules involved in mediating the attachment of normal lymphocytes .
1016	3548349	a viral etiology of AIDS : one , that a	novel	virus causes prolonged immune deficiency ; two , that the
1017	3444448	attack , and which lipid metabolism is facilitated by the	novel	ability of mycobacteria to synthesize and use complex carbohydrates as
1018	3172587	MMTV ) DNA . We suspect that this is a	novel	process unlike normal retrovirus infection because of the following .
1019	3172587	following . ( i ) There is size conservation of	novel	virus-cell junction fragments in these tumors , indicating site specificity
1020	3174968	Unique patterns of DNAse I sensitivity , as well as	novel	hypersensitive sites , will be sought by restriction endonuclease digestion
1021	3180060	. The objective of this project is the identification of	novel	natural products that mediate DNA strand scission . Of special
1022	3180060	special interest are agents that do so in a mechanistically	novel	fashion . The long -term objective is to provide the
1023	3129396	identified within Salmonella genes cloned in phage lambda by a	novel	" red plaque " assay used in conjunction with lambda
1024	3070743	, spectroscopic , immunochemical and hydrodynamic measurement as well as	novel	applications of photoacoustic and FTIR spectroscopy , two phase polymetric
1025	3175037	sequencing the viral - cell junctions and search for "	novel	" forms of WHV using molecular cloning . ( 3
1026	3179458	In order to do this , we have developed a	novel	new technique capable of obtaining in vivo 31 P NMR
1027	3506355	SMC is applying under the SBIR program to test a	novel	approach termed radioimmunoamplification that seeks to increase the sensitivity of
1028	3179587	, and thus preferentially expressed in malignant cells . A	novel	mechanism of tumor-specific drug action may be the inhibition of
1029	3250528	of PAs from retronecine and the necic acid , employing	novel	macrolactonization methodology , ( v ) incorporation of isotopic labels
1030	3168636	cells will be used to construct , by fusion ,	novel	host cells with which we will attempt to select or
1031	3174242	the responses of B lymphocytes . We have identified a	novel	Thy - 1 + cell that arises in cultures containing
1032	3129443	the function . 5 . Documentation of the expression of	novel	DR - encoded molecules on T hybrids and the recognition
1033	3479157	tumorigenesis by proviral insertion mutations , and the identification of	novel	oncogenes . The somatic cell genetics of the instability of
1034	3166160	the research involves the development of laboratory syntheses for these	novel	compounds . Five are now known . As predicted ,
1035	3166177	distribution of this enzyme ; 3 ) to prepare a	novel	14,15 - secopregnene as a C17 - 20 lyase inhibitor
1036	3166177	preparations from rat testes ; and 4 ) to prepare	novel	actylenic steroids as inhibitors of the cholesterol side chain cleavage
1037	3175942	by the author has resulted in the synthesis of several	novel	carborane porphyrins . One of these is found to localize
1038	3110085	of ethanol on the testicle will be studied in a	novel	manner by assessing the effects of chronic feeding on beta-endorphin
1039	3165087	as humoral anti-T response to T , measured by a	novel	quantitative immunofluorescent assay using insolubilized T antigen ( SPIA -
1040	3124355	induced asthma . Finally , we will study standard and	novel	drugs to ascertain the relevance of in vitro inhibition of
1041	3175985	HBV may cause hepatitis in primates including humans . These	novel	studies will make use of molecular cloning to analyze in
1042	3178664	and the effect on primary cells in vitro . A	novel	DHFR - myc retrovirus that can be amplified in "
1043	3446700	( a ) of this proposal is to use a	novel	multiparameter flow cytometry assay to detect early relapse in acute
1044	3441262	in the management of cancer pain . Specific studies of	novel	routes of drug administration including the epidural and subarachnoid routes
1045	3125073	this research project is the isolation and structural elucidation of	novel	antimicrobial metabolites from marine organisms . The research will involve
1046	3125073	that this research project will continue to generate antimicrobials with	novel	chemical structures . We will maintain a backlog of at
1047	3124808	) determination of the basis of the high frequency of	novel	recA alleles recovered in crosses of K12 recA441 donors x
1048	3133141	antifungal and insecticidal agents . We shall seek to develop	novel	methodology for the concise total synthesis of these important molecules
1049	4692374	level of active cytochrome P- 450 was prepared by a	novel	antigen - exchange method in which inactive denatured P- 450
1050	3075371	propose to attempt to identify what seems to be a	novel	neuropeptide which is the endoyenous substrate for this enzyme .
1051	3105126	HBsAG m RNAs ; ( 5 ) development of a	novel	liver cell culture which retains differentiated function , and (
1052	3133243	the functional analysis of these cloned TCL has identified several	novel	immunoregulatory pathways which govern both humoral and cell mediated immune
1053	3445691	generate monoclonal antibodies and CTL populations recognizing less immunodominant or	novel	epitopes on the HLA proteins . Because these HLA molecules
1054	3151540	15 - keto-dehydrogease , and reductase . Evidence for a	novel	liproxygenase pathways in islet tissue is also being studied .
1055	3180729	studies of stem cells based on our previous identification of	novel	phenotypes involving stem cell proliferation and differentiation . We have
1056	3150898	those of mouse teratocarcinoma cells and mouse embryos . A	novel	affinity - labeling protocol for the characterization of the spectrum
1057	4692411	active for P + activity . In addition , a	novel	transforming activity detectable in P + recipient cells has been
1058	4692411	proteins will be purified , characterized and localized . A	novel	transforming gene will be cloned and its mode of regulation
1059	4692415	of Hut 102X Chinese hamster hybrids to demonstrate that the	novel	Class I antigenic determinants expressed on HTLV - I infected
1060	4692416	The acutely transforming avian retrovirus , MH2 , carries a	novel	, putative oncogene , v-mil , in addition to the
1061	4692324	with MuLV and TPA are being examined for expression of	novel	RNA transcripts initiating in the viral LTR . Those non-
1062	4692324	in the viral LTR . Those non- producers which contain	novel	virus-cell hybrid transcripts are being used for the molecular cloning
1063	3151173	to delineate the non-lysosomal pathway will be made . A	novel	technique to assess emiocytosis of the insulin contained in MVB
1064	3151179	insights into the normal hematopoietic regulatory systems and may suggest	novel	therapeutic approaches to this and related hematologic diseases . The
1065	3085546	GSHV ) . During the past three years , a	novel	protein has been identified as a secretory product of endotoxin-stimulated
1066	3150833	affected by insulin . 4 . The mechanism of the	novel	phenomenon of sugar secretion in the kidney ( and intestine
1067	3071606	- directly or indirectly - the molecular mechanisms of a	novel	concept of inducing tumor cell killing : the target -specific
1068	3181114	and a keratinocyte cell - mediated mutation assay . The	novel	possibility that lipoxygenases and PES contribute to the metabolism of
1069	3270946	efficient isolation and characterization of the three enzymes . By	novel	affinity chromatographic techniques both pteridine reductase and phenylalanine hydroxylase from
1070	3270948	second specific aim is to compare the structure of a	novel	alpha-amanitin-resistant RNA polymerase appearing in the late phase of infection
1071	3270948	investigated . The genes for any virus-coded subunits in the	novel	enzyme will be mapped . Two systems for studying the
1072	3249635	of selectively synchronized mammalian cells to this agent offers a	novel	way to test for alkylation - induced mutations in mammalian
1073	3611969	fundamental responsibility of the Contractor is the acquisition of selected	novel	synthetic comounds for evaluation as potential anticancer agents . To
1074	3611985	the design , synthesis , evaluation , and development of	novel	radiosensitizers . The synthesis of novel compounds that might act
1075	3611985	, and development of novel radiosensitizers . The synthesis of	novel	compounds that might act as radiation modifiers through mechanisms different
1076	3270982	be extend to a study of the biosynthesis of the	novel	sesquiterpene antibiotic quadrone . The goals are not only to
1077	3275377	, the cardiotoxic alkaloids PUMILIOTOXIN C and PERHYDROGEPHYROTOXIN and the	novel	perhydro [ 9 b ] azaphenalene base PORANTHERICINE . As
1078	3180839	available myeloma cell lines from cryopreserved biopsy specimens , two	novel	approaches are proposed , both of which attempt to alter
1079	4692446	In addition to the expected c-raf - 1 cDNA a	novel	sequence was isolated . Comparison of the new gene (
1080	3445616	) antimicrobials . The genetic basis of resistance in these	novel	strains with altered PBPs is unknown . This will be
1081	3132197	sexuality . Furthermore , the overall project may reveal a	novel	regulatory mechanism , unrecognized to date , which could be
1082	3130995	which soluble factors accomplish cell - cell communication will yield	novel	avenues for therapeutic manipulation of the level and quality of
1083	3130995	( 2 ) To functionally characterize the role of a	novel	T cell derived lymphokine activity , distinct from IL -
1084	3130995	cells will be used to determine the interrelationship of the	novel	lymphokine and IL - 1 , and its specific role
1085	3134083	of cyclosporine ( CsA ) , a cyclic endecapeptide of	novel	structure which depresses T-lymphocyte helper functions , induces long -
1086	3150720	FSH - like activity . These experiments will include the	novel	application of second - order spectroscopy . Of equal importance
1087	3150721	with these new types of GH releasing agents . The	novel	approach of enhancing body growth of infant rats by treating
1088	4692661	in which there exists an in flammatory component and suggests	novel	strategies for disease control with clinical implications . Potential associations
1089	3151284	the peptide bond by aspartic proteinases ; 4 ) synthesize	novel	cyclic inhibitor structures based on the x-ray crystal structure of
1090	3270204	those of biopolymers . The approach involves the development of	novel	microparticulate stationary phases and eluent systems as well as the
1091	3445716	of IgE molecules . Recently , we have discovered a	novel	model system to induce polyclonal IgE tolerance in mice neonatally
1092	3274310	ineffective . The recent discovery and structural elucidation of several	novel	monocyclic and bicyclic Beta-lactams suggests that compounds whose structures differ
1093	3274310	and biologically ) . They can be used to prepare	novel	N-heteroatom containing antibiotics , reduced to give N-unsubstituted Beta-lactams suitable
1094	3274310	other substituted systems by N-heteroatom cleavage ( for example a	novel	heteroatom induced [ 1 ,2 ] - anionic rearrangement will
1095	3274310	needed for the synthesis of the variety of classical and	novel	monocyclic and bicyclic Beta-lactams needed for thorough structure - activity
1096	3274345	vivo expression of the genes . These experiments will provide	novel	information about the following topics : 1 ) The sequence
1097	3131049	) experiments testing whether such responses are mediated through a	novel	type of platelet complement receptor . Isolation and initial molecular
1098	3546555	analog will also be used to develop methods for detecting	novel	parvoviruses unrelated , antigenically or by DNA : DNA hybridization
1099	3134107	this project may potentially provide new ideas and means for	novel	therapeutic approaches to this widespread health disorder . Molecular models
