Number of hit	Text ID	Context before	Query item	Context after
157	3197390	from effects on the host nonmalignant lymphoid system rather than from direct effects on tumor cells , we uncovered a	novel	chemo / immunotherapeutic mechanism , a better understanding of which could aid in the development of more effective means of
158	3460022	( Ins P4 ) and stimulation of Ins P3 - 3 kinase in cells . The modulation of these two	novel	components of the inositol lipid cascade identify a new site of potential control over cellular regulation by the src oncogene
159	3460022	elevation in normal and src-transformed cells . These studies will determine whether changes in other types of inositol polyphosphates or	novel	membrane phosphoinositides contribute to Ins P4 elevation in src transformed cells . Studies are also proposed to determine if src
160	3460026	) associated with the Congress . The long term goal of this proposal is to determine the role of a	novel	PI - 3 kinase in hematopoietic cell growth . A novel phosphatidylinositol ( PI ) pathway which is associated with
161	3460026	this proposal is to determine the role of a novel PI - 3 kinase in hematopoietic cell growth . A	novel	phosphatidylinositol ( PI ) pathway which is associated with growth factor receptor binding and transforming oncogenes in fibroblasts has recently
162	3460026	new pathway , the first step involves phosphorylation of PI in position 3 of the inositol ring to generate a	novel	isomer , phosphatidylinositol - 3 - phosphate ( PI - 3P ) . Based on previous studies from our laboratory
163	3460026	previous studies from our laboratory , we propose that this pathway is involved in transduction of mitogenic signals . The	novel	pathway of PI metabolism is not restricted to fibroblasts . I propose to characterize this pathway in human and murine
164	3813362	concanavalin A model is susceptible to the inhibitory effects of cyclosporin A whereas the allogeneic model is not . A	novel	approach has been taken to the problem of protein folding that examines the complete range of folded topologies accessible in
165	3874467	. We have discovered a cis element located in the intron I of the human c-myc gene which binds a	novel	nuclear protein and we showed that this binding was abolished by point mutation present in the corresponding region in most
166	3874467	may perturb c-myc expression and may have malignant consequences . In addition we have studied the effect of conventional and	novel	cancer agents as well as differentiating agents on the function of transcription factors which regulate expression of the c-myc gene
167	3874474	of Class I Major Histocompatibility Complex antigens on neuroblastoma tumors . Ultimately our goal is to develop new strategies and	novel	therapeutics based on understanding the specific alterations in these pediatric malignancies . Our studies are devoted to developing methods to
168	3616862	-term objective of this proposal is to develop a prototype scanning system from which we can manufacture and profitably market	novel	and advanced ultrasound scanning systems for the imaging , tissue characterization and diagnosis of cancer and other diseases . It
169	3616883	this proposed contract is to establish new human prostate cancer cell lines and to characterize their biological behavior . These	novel	tumor systems would then be employed by various intramural and extramural laboratories to investigate the basic biology of human prostate
170	3874651	animals . Using v-erb B as a probe under reduced hybridization stringency , we have identified three exons of a	novel	erbB -related gene with closest identity of 64 % and 67 % to a contiguous region within the tyrosine kinase
171	3874654	be a 130 - mer and a 175 - mer . Transcriptionally defective mutants of pro 1 produced by a	novel	site - directed mutagenesis procedure are being assayed for biological activity . PCR analysis has identified the promotion - insensitive
