Number of hit	Text ID	Context before	Query item	Context after
9836	10150496	LRH - 1 acetylated residues and validate LAP2 isoforms as	novel	LRH - 1 coregulators that coordinate to fine tune LRH
9837	10134673	expression ( CRISPRi tiling ) . I also developed a	novel	analytical approach to model and predict gene - RE connections
9838	10138117	that dedicator of cytokinesis 2 ( DOCK2 ) is a	novel	regulator for EC inflammation , monocyte adhesion , and M?
9839	10138117	of inflammation in atherosclerosis . These findings strongly support a	novel	hypothesis that DOCK2 promotes the development of atherosclerosis through mediating
9840	10138117	will establish the pivotal role of DOCK2 and the underlying	novel	mechanisms controlling the development and progression of atherosclerosis , which
9841	10138117	atherosclerosis , which may ultimately contribute to the development of	novel	therapeutics for treating atherosclerosis . ABSTRACT Aiming to improve medical
9842	10134689	process resulted in a profoundly slow pace of discovery of	novel	biologically active compounds . Computational molecular docking - based virtual
9843	10146507	RFA - 19-019 Investigation of Microglial CRAC Channels as a	Novel	Drug Target for Opioid Use Disorder Project Summary Vivreon Biosciences
9844	10146507	Biosciences is an innovative life sciences company that is developing	novel	small molecule , Ca2 + channel inhibitors for the treatment
9845	10146507	successful completion of this grant , Vivreon will identify a	novel	, non-opioid target for OUD . Future funding will be
9846	10146507	. Vivreon ?s preclinical lead , VV7063 , represents a	novel	chemotype with promising early drug-like properties and has no deleterious
9847	10116680	three new directions . First , we are developing a	novel	experimental strategy to analyze repeat instability in non-dividing , chronologically
9848	10118052	instrumental versus emotional . The study will then test a	novel	path model suggesting that , because of the overarching culture
9849	10149565	retention and sustaining recovery among sober living residents . The	novel	coronavirus disease 2019 ( COVID - 19 ) is caused
9850	10149565	, development of NLRP3 inhibitors ( NLRP3is ) represents a	novel	approach to mitigating ARDS / ALI in COVID - 19
9851	10149565	in COVID - 19 patients . Recently , we developed	novel	small molecule NLRP3 is that blocks the assembly and activation
9852	10149565	) , we have successfully developed selective NLRP3 is from	novel	chemical scaffolds and identified lead compounds with improved inhibitory potency
9853	10149565	The proposed research is highly significant because successful development of	novel	NLRP3 is may provide promising candidates with translational potential for
9854	10148127	Thus , the zebrafish is the ideal model to identify	novel	mechanisms of ApoB modulation . Therefore , the Farber lab
9855	10148127	function . Thus , I hypothesize that I can identify	novel	drugs that modulate ApoB regulation , turnover , and function
9856	10148127	. Ultimately , this research aims not only to identify	novel	ApoB -modulating therapeutics that would improve outcomes of metabolic disease
9857	10086296	will continue our clinically focused , biomechanical investigations via a	novel	experimental approach that provides much - needed evaluation of the
9858	10084959	youth in a highly efficient manner , relying on a	novel	2 - step approach developed by our team which builds
9859	10085010	physician ? s notes ) from patients EHRs to develop	novel	data-driven computable phenotyping ( CP ) algorithms through modern machine
9860	10105035	targeting the site of action of abused opioids in a	novel	way . The objective of the current application is to
9861	10105035	affinity and IP potential . We will 1 ) Identify	novel	, improved NAMs by chemistry with HTS and 2 )
9862	10107529	treatments for CUD . We aim to design and synthesize	novel	inhibitors of our lead compound AM4302 and optimize its physicochemical
9863	10107530	Finally ( 3 ) , in order to translate such	novel	stimulation protocols into new therapeutic interventions for mental health disorders
9864	10107324	. This proposal is designed to validate Nr4a1 as a	novel	target for cocaine addiction using small molecule activators of Nr4a1
9865	10107324	Our work will go beyond all published data to validate	novel	Nr4a1 agonists in reducing volitional cocaine behavior following abstinence ,
9866	10107324	aim of this proposal will determine the therapeutic potential of	novel	C- DIM compounds . C- DIMs are well tolerated in
9867	10107324	advanced knowledge on the therapeutic potential of Nr4a1 as a	novel	target in cocaine addiction . This confirmatory research will define
9868	10109793	function and neuronal function , and will likely reveal a	novel	role of TBK1 in the regulation of mitochondrial dynamics /
9869	10109793	. In addition , our proposed studies will also provide	novel	insights into understanding disease pathogenesis and developing therapeutic targets for
9870	10082980	during systemic treatment in the presence and absence of a	novel	cART therapy . Aim 1 will assess the impact of
9871	10085967	IDD research at UNC . Indeed , the development of	novel	image analysis tools customized for infant brains , early in
9872	10085982	EEG and simultaneous electrophysiological recordings and calcium imaging using a	novel	miniaturized microscope . In Aim 3 ( Preclinical model )
9873	10085984	conditions . The use of stem cell technology provides a	novel	approach to modeling disease and developing rationale therapies based on
9874	10085984	and service functions , the Core will continue to develop	novel	methodologies in physiological assessment and human cell culture and analysis
9875	10122043	spiking activity for several seconds before each seizure . This	novel	electrophysiological signature occurs in the absence of any overt epileptiform
9876	10122043	, these experiments will provide proof of concept for a	novel	therapeutic approach : targeting the pre-seizure state to improve seizure
9877	10122641	be modulated by disrupting EphB2 either through genetic mutation or	novel	pharmacological approaches . The preliminary data has guided the formulation
9878	10122641	, and will also provide important early data on how	novel	small molecules that target EphB2-EphrinB interactions and signaling could be
9879	10104604	disorders . Our studies will provide mechanistic links between a	novel	lncRNA and known microcephaly proteins to greatly extend our knowledge
9880	10122217	maintenance and self - renewal . We have also developed	novel	tools for the pharmacological manipulation of the ISC niche .
9881	10019728	non- transgenic and transgenic animal models holds the promise of	novel	insights into neural network connectivity patterns . With regard to
9882	10019728	and one detection objective perpendicular to the specimen . This	novel	microscope is the basis for a number of capabilities in
9883	10019728	on an optimized microscope hardware design ; ( ii )	novel	microscope hardware components for the ClearScope , comprising a novel
9884	10019728	novel microscope hardware components for the ClearScope , comprising a	novel	chamber that contains the investigated specimen and the immersion medium
9885	10019728	the investigated specimen and the immersion medium , and a	novel	detection objective changer ; ( iii ) novel control and
9886	10019728	and a novel detection objective changer ; ( iii )	novel	control and image acquisition software for the ClearScope ; and
9887	10019728	for the ClearScope ; and importantly , ( iv )	novel	software that surpasses the existing state - of - the-
9888	10019728	, this will result in an improved basis for developing	novel	treatment strategies for complex brain diseases . The size of
9889	10167544	. In addition to providing a comprehensive and highly -	novel	dataset on the etiology of age - related skeletal diseases
9890	9988125	to drug discovery . In this proposal we describe a	novel	method we call MovableType ( MT ) , which addresses
9891	9988125	and scoring problem using fundamental statistical mechanics combined with a	novel	way to generate the ensemble of a ligand in a
9892	10169797	concentrated COVID - 19 epidemics . Aim 1 will provide	novel	, urgently needed insights into how SARS - CoV -
9893	10119843	phenotype analysis in surgical pathology specimens , and also identify	novel	clinical factors that correlate with Paneth cell function ; (
9894	10119843	to build an imaging analysis pipeline , and to identify	novel	clinical factors that affect Paneth cell functions . Identifying how
9895	10119846	This knowledge may represent a basis for the design of	novel	therapeutic strategies for the treatment of metabolic syndrome and type
9896	10166035	Equity ( ProDiGIE ) index . We propose conducting a	novel	study to develop this metric of equity and inclusion in
9897	10166457	feature that will greatly accelerate the testing and development of	novel	audio processing 22 algorithms . Importantly , the project will
9898	9855723	's Hospital of Philadelphia . Project 1 , re-named ?	Novel	Roles for Phosphoinositide Signaling in ?- Granule Biogenesis ? ,
9899	9855723	Platelet Integrin Structure and Function ? , are to use	novel	computational and experimental techniques to compare the behavior of ?
9900	9851211	- edge quantitative proteomic approaches to systematically identify and characterize	novel	PTMs , ( 2 ) comprehensively interrogate the signaling events
9901	9851211	improved performance for global , quantitative and site-specific analysis of	novel	PTMs . Second , we will investigate the role of
9902	9851211	, we will determine the role of EGR1 ( a	novel	hit identified from our previous MS screen ) as a
9903	9851210	Summary The work described in this proposal aims to develop	novel	synthetic methods enabled by excited - state redox events to
9904	9851210	of cyclic alcohols to form linear carbonyl compounds , and	novel	methods for the catalytic ring - expansion and ring -contraction
9905	9851210	of excited state substrates . Importantly , these methods provide	novel	approaches to achieve non-Boltzmann product distributions and reaction outcomes that
9906	9841111	. The identification of these factors would facilitate development of	novel	solutions / interventions to reduce the prevalence of iAs -associated
9907	9841111	iAs exposure . Our unique scientific theme is ? Identifying	novel	methods to reduce iAs exposure and elucidating mechanisms underlying iAs-induced
9908	9841111	-associated metabolic dysfunction / diabetes ; ( 2 ) Develop	novel	methods and technologies to predict iAs contamination and reduce iAs
9909	9841112	and Cores work toward the overarching theme , ? Identifying	novel	methods to reduce iAs exposure and elucidating mechanisms underlying iAs-induced
9910	9841113	Project 5 also supports these efforts , with deployment of	novel	filters . Third , we inform the development of local
9911	9703535	the applicants ? hands . In this innovative approach ,	novel	complementary bioelectronic strategies , including minimally invasive vagus nerve stimulation
9912	10033261	to improve the care of patients with UTO by identifying	novel	diagnostic , prognostic , and therapeutic approaches to prevent progressive
9913	10034096	genome - wide RNAi screen , have successfully identified a	novel	membrane protein SWELL1 ( LRRC8A ) as the only essential
9914	10037539	based on my previous work and preliminary data demonstrating a	novel	regulatory circuit involving Wnt11 signaling and hypoxia in regulating chamber
9915	10037539	and an ? MHC - MerCreMer line . Using this	novel	mouse model , I obtained strong evidence supporting that the
9916	10037539	. In this proposal , I plan to leverage our	novel	mouse models to establish the molecular mechanisms mediating Wnt11 /
9917	10037539	hypoxia , and to explore the pathological impact of this	novel	circuit in TOF . In AIM 1 , I will
9918	10037539	transcriptomic level . Accomplishing the proposed aims will establish a	novel	regulatory loop that may lead to chamber - specific therapies
9919	10033256	proteolysis of INM proteins . We have recently discovered a	novel	INMAD branch functioning through the E3 ubiquitin ligase : the
9920	10033546	. Recently , we made the first discovery of a	novel	DNA methylation on N6 -adenine ( N6 - mA )
9921	10033546	-mA in human placentation . These results indicated that this	novel	epigenetic mark has both conserved and unique roles in trophoblast
9922	10033546	elusive . The overall hypothesis is that N6-mA represents a	novel	epigenetic mark that regulates gene expression network directing determination of
9923	10033546	it a ) provides insight into the role of a	novel	DNA methylation mark in trophoblast lineage formation , b )
9924	10033546	longstanding issue in placental development , and c ) establishes	novel	, comparative embryo and cell culture models to understand the
9925	10033689	and mobilization , and will lay the groundwork for developing	novel	interventions to harvest more mobilized HSCs for clinical transplantation and
9926	10033435	mitral valve of transplanted hearts . These findings support a	novel	mechanism for MVD in which changes in hemodynamic conditions that
9927	10035113	intractable to conventional drug modalities . We have developed a	novel	form of nucleic acid therapeutics , termed pacDNA , that
9928	10033704	of the project is to develop PI5P4K ?/? inhibitors as	novel	pharmacological agents to treat p53 - null cancers . PI5P4K
9929	10034001	. Three aims are proposed to answer one main and	novel	question : Can immune function and host - defense against
9930	10034001	IPN ) ? Experiments in Aim 1 will use a	novel	combination of FDA - approved drugs selected to promote immune
9931	10034005	macrophage that lead to tissue fibrosis . By using a	novel	chronic ischemia - induced cardiomyopathy model , we aim to
9932	10034312	the codon-specific ribosome - stalling characteristic of these toxins identifies	novel	ORFs and apply this as a reliable tool for improved
9933	10034316	organization , structural diversity , and disease impact of these	novel	sequences . In our first aim , we demonstrate the
9934	10034318	similar proteins across species . We propose to build a	novel	computational framework based on physico- chemical principles to describe the
9935	10028931	underlie trans genetic regulation . Finally , we will develop	novel	methods to identify disease genes using our high - quality
9936	10029022	of aryl iodides provides the chemical insight necessary to develop	novel	methods of hypervalent iodine synthesis that will substantially expand the
9937	10028454	scale and unbiased detection of often multi - dimensional and	novel	facets of HPIs in host cells . However , there
9938	10028454	us from investigating the full HPI spectrum . Thus ,	novel	methods to determine HPIs by simultaneously modeling both host and
9939	10028454	Barr virus . This map delivered unprecedented insights , identifying	novel	viral integrations , mutations linked to viral reactivation and providing
9940	10028454	subtypes to guide personalized treatments ? We expect to identify	novel	HPIs and provide systems - level understanding of mechanisms critical
9941	10028453	in repair and regeneration , we established a series of	novel	imaging approaches that permit high resolution , quantitative , and
9942	10028453	osteoblasts at a cranial bone defect site . Utilizing these	novel	imaging approaches in a layer - by-layer enabled , nanofiber
9943	10028453	and regeneration . The success of our study will provide	novel	insights into mechanisms of osteogenesis and angiogenesis in repair ,
9944	10028453	mechanisms of osteogenesis and angiogenesis in repair , potentially offering	novel	translational targets for bone regeneration . Project Summary With few
9945	10028596	platforms for selective metal recognition , in order to probe	novel	mechanisms of metal regulation in bacteria and in eukaryotic cells
9946	10029774	The studies proposed herein have the potential of uncovering a	novel	pathway to amplify thermogenic activation of BAT and to induce
9947	10029774	on BAT physiology and adaptation to stress and may uncover	novel	therapeutic targets for the treatment of obesity , diabetes and
9948	10029774	neurotrophic factor receptor alpha-like ( GFRAL ) . Generation of	novel	genetic mouse models will reveal the molecular mechanisms underlying ISR
9949	10029774	of ATF4 and GDF15 in BAT , which may inform	novel	therapeutic strategies to combat obesity and its comorbidities . ABSTRACT
9950	10012013	host and machine . There is a desperate need for	novel	, practical methods that enable devices to learn from and
9951	10012013	, I will meld several cutting - edge technologies in	novel	ways , including : ( 1 ) State-of - the
9952	10012013	) I will deploy powerful new computer science tools in	novel	ways . I will use convolutional neural nets ( a.k.a.
9953	10018453	: To establish that the rRNA synthesis ratio , a	novel	biologic marker based on M. tb precursor rRNA , is
9954	10030868	s disease and whether metabolic dysfunction can serve as a	novel	therapeutic target to rescue sleep and Alzheimer ? s pathology
9955	10033702	well as in over 1000 multiplex families . Identification of	novel	SVs associated with LOAD could implicate previously unknown genes and
9956	10033702	and elucidate biological mechanisms that could be leveraged to generate	novel	therapeutics and diagnostic markers . Older adults are at high
9957	10034445	. The overarching goal of this project is to generate	novel	evidence that will help patients and healthcare providers identify and
9958	10034447	while also validating biomarkers for the development of future ,	novel	modulation strategies . Project Summary / Abstract Thrombosis and infection
9959	10033067	The objective of this application is to create and test	novel	biomaterials that combine chemical and surface texturing approaches to improve
9960	10033067	surface texturing approaches to improve hemocompatibility . We will develop	novel	, Nitric Oxide ( NO ) - releasing polymer (
9961	10033067	also incorporate NO release . We will also develop a	novel	material based on polyphosphazene chemistry that has shown promising results
9962	10033067	. The successful completion of this application will provide a	novel	approach to improve the biocompatibility of current biomaterials , improve
9963	10033069	[ N ] biomarkers . The diagnostic power of our	novel	harmonic-genetics biomarker and resilience will be evaluated in our current
9964	10033070	and malignant hematopoiesis in vivo . This Aim will use	novel	genetically engineered mouse models that allow for tissue -specific ,
9965	10035002	of cerebellar EAAT2 levels ( Aim 2 ) in a	novel	mouse model of tremor . We will also test whether
9966	10033544	findings along with preliminary data indicate that MiDAS is a	novel	cellular function that is primarily driven by a subset of
9967	10033844	In Aim 1 , we will develop and optimize a	novel	rapid high spatiotemporal resolution 4D MRA technique ( 5
9968	10029409	. The overall goal of this proposal is to develop	novel	molecular probes that can visualize and perturb endogenous signal dynamics
9969	10029409	. In the first project , we will develop a	novel	fluorescent biosensor to enable direct visualization of Wnt signal dynamics
9970	10029601	of APC in the WM ; and 2 ) characterizing	novel	protease activated receptor 1 ( PAR1 ) - related P1
9971	10029605	also illustrate evolutionary innovation mechanisms and the rapid acquisition of	novel	genetically encoded functions . Project Summary / Abstract Cells probe
9972	10029190	at least six hours . Our research team validated a	novel	, time - efficient mGFR approach in non-SCA patients by
9973	10029190	the preliminary data shows an improvement in the precision of	novel	SCA -specific eGFR equations by 25 % . This proposal
9974	10029190	will use biologically plausible SCA - relevant variables to develop	novel	SCA - specific eGFR equations in children and adults and
9975	10029190	will measure the concordance ( one year ) between the	novel	and standard eGFR equations to mGFR ( aim 2 )
9976	10029530	toll , and thus there is a dire need for	novel	therapeutic approaches . The hormone FGF21 , which is rapidly
9977	10028888	We have recently shown that Toxoplasma infection in mice is	novel	animal model to study sustained cachexia . The longevity of
9978	10028888	some symptoms of cachexia . Thus , we have a	novel	model to understand the mechanism of IL - 1 function
9979	10012204	using next generation sequencing on stored blood specimens , with	novel	techniques to identify and quantify majority and minority variants for
9980	10012204	world EFV - to - DTG switch paradigm contextualized by	novel	deep sequencing and objective drug exposure ( i.e. , adherence
9981	9997199	humans and mice . Moreover , these results will provide	novel	mechanistic insights to USP11 DUB activity , in concert with
9982	10019104	a single chromosome . The aims are designed to establish	novel	mechanisms and paradigms that are applicable to central questions concerning
9983	10019104	concerning genomic stability and genome maintenance . We will establish	novel	mutational signatures caused by homologous recombination that will help to
9984	10030705	shift in the research paradigm , and development of a	novel	data mining approach used in genomics to sequence more than
9985	9780735	combining three highly synergistic innovations : ( 1 ) A	novel	epigenetic deconvolution method to stratify PDAC tumors ; ( 2
9986	9780894	in a mouse model . We have also identified a	novel	bisphosphonate prodrug . To accomplish these goals , we will
9987	10104962	broaden and deepen our knowledge of the antiviral response in	novel	ways . Although women and men have about an equal
9988	10131292	established collaboration between the PI and Dr. Yilmaz will yield	novel	insights into the pathogenesis of MetS - exacerbated periodontitis ,
9989	10166281	use our extensive expertise in mouse genetics to generate two	novel	mouse models that express human viral receptor ACE2 ( hACE2
9990	10119761	and enhances radiation treatment . The results will establish a	novel	link between mtHsp90 and RR- PCa . This study using
9991	10119790	of neutrophils , which will facilitate the development of the	novel	cancer immunotherapeutic strategies by targeting pro-metastatic neutrophils . Project Summary
9992	10119483	award , R01NS109029 , focuses on the development of a	novel	MR imaging technique for the measurement of oxygen extraction fraction
9993	10119483	's oxygen consumption , which can be measured with our	novel	techniques on a standard MRI in less than 5 minutes
9994	10118056	into CMs and ECs . These results will provide a	novel	platform for computational discovery of disease variant impact across diverse
9995	10118062	effects of structural variants on 3D genome structure by using	novel	multi-omic methods for profiling DNA methylation and 3D genome structure
9996	10118062	3D genome structure on determining patient prognosis and on identifying	novel	therapeutic targets in cancer . Principal Investigator / Program Director
9997	10119861	replication , and morphogenesis holds a great promise to identify	novel	targets for antiviral drug discovery and development . Through preliminary
9998	10119861	reduction of HBV infection and production . Based on these	novel	findings , we hypothesize that apoE is incorporated into HBV
9999	10119861	morphogenesis . The outcomes of our studies will also provide	novel	molecular targets for discovery and development of antiviral drugs towards
10000	10166261	Short-term Memory in Aphasia ( TALSA ) as well as	novel	treatments for aphasia . The TALSA provides a unique assessment
10001	10172707	SubAim1A of the parent grant , which is to identify	novel	genes regulating bone mass and mineral accrual at bone mineral
10002	10162699	by which host factors inhibit viral infections may lead to	novel	antiviral strategies . The project is founded on our recent
10003	10162699	vivo . These results opened the door to propose a	novel	concept for ELF1 's role in the IFN response :
10004	10162699	the IFN response : that this transcription factor is a	novel	regulator of inflammation and innate antiviral immunity . In addition
10005	10162699	have major impact on the field , by characterizing a	novel	transcriptional antiviral program that is as broad and potent ,
10006	10163657	of case history information , videofluoroscopy , use of a	novel	digital stethoscope to measure respiratory - swallow coordination , measures
10007	10165008	in this process . In this proposal we present a	novel	mouse model of NTDs with a mutation in the Hectd1
10008	10165008	assay amenable to experimental manipulation , ( 4 ) a	novel	allelic series of mouse lines and ( 5 ) pharmacological
10009	10129165	older adults . Using the UPDB is an innovative and	novel	way to evaluate the impact of hearing loss on cognition
10010	10129166	and myopathy pathogenesis and disease progression we have recently generated	novel	knock - in mouse models that express either the S85C
10011	10129166	muscle ( myopathy ) centric disease . Utilization of our	novel	mouse models with mutations inserted in the endogenous MATR3 gene
10012	10170755	progress on translation of that knowledge into new targets and	novel	therapeutic strategies . The UK - ADRC provides an infrastructure
10013	10162775	the factors that regulate BNST output have untapped potential as	novel	therapeutic targets . We propose that one such target may
10014	10161502	neurons of astrocyte released amyloids via the ADEVs is a	novel	idea and has never been explored before . In this
10015	10081304	large - scale sequencing efforts . We have invented a	novel	nanodroplet reagent that enhances cavitation from an acoustic sonicator ,
10016	10081304	for commercialization . Success of this project will enable a	novel	commercial solution for addressing market pain points : substantially improving
10017	10022303	emphysema and left heart failure . We are pursuing a	novel	approach that targets histamine H2 receptors in patients with PAH
10018	10022303	existing , inexpensive , and well - tolerated medications for	novel	use in other disease states . Medications for pulmonary arterial
10019	9993211	treatment relevance with psychosocial research approaches ; and 3 )	Novel	and outstanding analytic and high - performance `big -data '
10020	10033887	role in forming flexible neural ensembles . We propose a	novel	theoretical framework , delineating how the beta rhythm flexibly sets
10021	10037468	intergenic rearrangements are all unprecedented and thus represent exciting ,	novel	17 biology ; and 2 ) It will allow us
10022	10037468	28 aimed broadly at 3D genome regulation and may suggest	novel	molecular handles with which to modulate 29 Hsf1 and the
10023	10028353	advance the neonatal HI and cell biology fields by investigating	novel	mechanisms by which proteasome insufficiency mediates hypothermia-resistant injury in white
10024	10028788	1000s of antigens , from a single sample . These	novel	technologies offer unprecedented opportunities to ( 1 ) study the
10025	10028792	of substrates consumed by gut microbiota by optimizing and deploying	novel	approaches for the reproducible , large - scale characterization of
10026	10028936	using human skeletal muscle stem or progenitor cells combined with	novel	biomaterials have unprecedented potential to provide effective therapies . In
10027	10029320	by a genome . Characterizing these functional elements can bring	novel	mechanistic insights into biological processes ranging from normal development to
10028	10029320	the newly identified translated regions in a genome and provide	novel	insights into the interplay between RNA translation and genome evolution
10029	10028631	other eukaryotic groups . My laboratory has recently uncovered a	novel	mechanism of cargo transport in the Apicomplexan protozoan parasite Toxoplasma
10030	10028638	serve as a vehicle to develop the proposed materials into	novel	components of future electroanalytical devices with transformative potential in tissue
10031	10029114	recurrent heat stress and dehydration . Here we evaluate the	novel	hypothesis that amorphous silica , released into the air during
10032	10029116	and release in adult severed nerves , 2 ) utilize	novel	single transcript labeling methods to visualize local translation of immune
10033	10029438	technologies for insoluble drugs . Our laboratory has recently developed	novel	in situ self - assembly nanoparticle ( ISNP ) granules
10034	10029438	, the goal of this proposal is to develop a	novel	formulation technology by bringing our unique findings of new colloidal
10035	10028436	expert ( Dr. Irungu ) . This proposal reflects a	novel	approach to population - level adherence estimation that could provide
10036	10028577	Our work aims to create a new paradigm for discovering	novel	glycan - based interactions that can be targeted to prevent
10037	10029242	supportive care . A major barrier to developing and testing	novel	therapies is our lack of understanding the mechanisms of bladder
10038	10029243	-spectrometry based screen , we recently identified Vps13C as a	novel	interactor of Ykt6 , a soluble N-ethylmaleimide sensitive factor attachment
10039	10029243	Moreover , the proposed research is significant as it offers	novel	insights into the endolysosomal role of Vps13C in relation to
10040	10028748	. Based on extensive preliminary results , a series of	novel	arene functionalization reactions are described that are primarily targeted at
10041	10030531	, this presents a great opportunity for the discovery of	novel	therapeutics given the recent rapid development of epigenome - modifying
10042	10030548	of new mitochondrial ROS inhibitors with superior selectivity could generate	novel	mechanistic insights and potential disease - modifying treatment strategies for
10043	10030548	- modifying treatment strategies for AD . We recently discovered	novel	compounds , termed Suppressors of Electron Leak ( SELs )
10044	10030548	, transcriptomics , and redox imaging , we will test	novel	hypotheses that complex III ROS promotes neuroinflammatory cascades and neuronal
10045	10030548	is an effective approach for reducing neurodegeneration , and reveal	novel	molecular pathways underlying glial and neuronal impairments in disease .
10046	10012324	PrEP demonstration and implementation projects , development / testing of	novel	prevention modalities , and dissemination of evidence - based implementation
10047	10031400	through microscopic assessments using highly multiplexed cyclic immunofluorescence , a	novel	platform capable of characterizing subcellular changes in the native immune
10048	10032714	. Here it is proposed to develop and validate a	novel	OCT - based method to measure TM stiffness in patients
10049	10032714	project is highly innovative , since it will create a	novel	, non- invasive tool to interrogate TM function in human
10050	10032714	and physiology ; and ( 2 ) longitudinal evaluation of	novel	emerging treatments to repair TM function , including small molecule
10051	10032715	cachexia We believe that our innovative proposal to exploit this	novel	TGM2 / Twist1 axis in muscle cachexia will culminate in
10052	10032716	Development Research Grant ( R21 ) proposal will define an	novel	approach to regulate NMDA receptor-mediated excitotoxic injury , with translational
10053	10032718	of tolerance . In this proposal , we develop the	novel	concept that there are skin-derived systemic factors that block tolerance
10054	9781438	be sensitized to carboplatin when treated with ReACp53 . A	novel	in vitro 3D miniring organoid drug assay will be used
10055	10274065	of three - dimensional real patient breast images and a	novel	approach to phantom development , we propose to fill this
10056	10194638	mortality at the local and state levels . The 2019	novel	coronavirus , SARS - CoV - 2 causes COVID -
10057	9882795	data will inform future work aimed at the development of	novel	drugs targeting epigenetic factors for the treatment of alcohol use
10058	9882797	anticipate achieving the following goals : 1 ) to reveal	novel	epigenetic marks and changes in gene expression associated with chronic
10059	9882798	amygdala . b) Dual specificity phosphatase 6 ( Dusp6 ,	novel	gene identified by merger of H3K9 / 14 ac ChIP
10060	9882800	to interrogate genome - wide changes in DNA methylation of	novel	gene networks , including the NR3 C1 gene network in
10061	9882800	the enrichment of 5hmC /5mC in association with changes in	novel	gene expression measured by RNA - seq . Chromatin accessibility
10062	9882800	will help to identify in the human and rat brain	novel	epigenetic mechanisms that may provide new therapeutic targets for the
10063	9879167	key pathways in innate immunity that can be targeted for	novel	therapeutics . ! Project Summary / Abstract The efficiency of stop
10064	9879846	settings . The work proposed in this exploratory R21 is	novel	as it utilizes a new nosocomial murine model of antibiotic
10065	9879846	the development of new treatment strategies against MRSA by discovering	novel	bacterial factors which may be exploited for therapeutic benefit ,
10066	9879873	deeper understanding of bacterial physiology can guide the development of	novel	antibacterial therapies , as well as provide insight into the
10067	9879873	insights will provide a starting point for the development of	novel	therapeutics that can be used to stop or slow infections
10068	9883665	regulated transcriptome and ER ? - cistrome by using a	novel	endometrium - specific ER ? overexpression mouse model . Our
10069	9886056	such as CD276 and CD47 ) in TNBC , developed	novel	tumor-specific mAbs that target TNBC but not to normal cells
10070	9885196	prognostic prediction models to permit more personalized treatment . Identifying	novel	biomarkers for tumor HPV status and prognosis of patients with
10071	9887225	ecDNA studies , the results of this work will provide	novel	insights into the characteristics , behavior and replicative mechanism of
10072	9888773	independent grant proposals . Additionally , we expect to discover	novel	secreted factors or altered states of differentiation in EEC that
10073	9888773	computational analysis of transcriptional data . He has developed a	novel	culture system that allows him to model EEC development and
10074	9888780	due to TBI . The proposed studies will test the	novel	hypothesis that loss of brainstem serotonin neurons is a key
10075	9890821	the interventions in the Projects , and develop or optimize	novel	assays as needed . ? Flow cytometric analyses to quantify
10076	9890824	do not have normal complement , we will use a	novel	type of mouse model that has an intact complement system
10077	9890824	in NHP . These experiments are designed to develop a	novel	b NAb - based gene therapeutic approach , which can
10078	9888182	disorders . Our studies will provide mechanistic links between a	novel	lncRNA and known microcephaly proteins to greatly extend our knowledge
10079	9888071	gene deletions , chemical inhibitors , metabolomics technology , and	novel	assays that we have developed to quantify persisters , viable
10080	9888071	We will utilize a degradable fluorescent protein to develop a	novel	screening approach for rapidly identifying chemical compounds that can eradicate
10081	9888071	model of high cell density infections . Our study is	novel	and significant on many levels . Our approach to address
10082	9884427	3 ' CGI methylation during mouse development . Using a	novel	mouse model to enable CRISPR - based targeted DNA demethylation
10083	9884427	Altogether , this exploratory project will establish a combination of	novel	technologies for in vivo studies to dissect epigenetic transcriptional regulation
10084	9884435	common Mendelian cardiovascular disease . Using innovative phenotyping tools and	novel	statistical approaches to the integration of population and cellular data
10085	9886512	- guided surgery and SDT to be performed in a	novel	combination regimen for treating breast cancer . Multifunctional nanoparticles will
10086	9886668	exorbitant cost . There is a critical need to develop	novel	therapies for APAP - induced ALF . Recent studies using
10087	9886668	overdose . Interestingly , our preliminary studies have uncovered a	novel	and paradoxical role for Hippo Kinase pathway and its downstream
10088	9886668	induced ALF . These studies will explore an unconventional and	novel	role of Yap in drug induced acute liver failure and
10089	9886607	completing this project , we expect , to demonstrate a	novel	method to dramatically extend the storage time for RBCs to
10090	9886796	separation and non-rigid motion correction . We will also incorporate	novel	pharmacokinetic mapping that includes modeling of arterial bolus dispersion for
10091	9886796	develop diffusion - weighted MRI with multi-shot methods that use	novel	shot - to- shot motion correction , fast - spin
10092	9888868	He proposes advancing the use of Plt-targeted therapeutics by a	novel	new mechanism for loading such proteins into Plts to treat
10093	9888159	survival . We propose that mitochondrial morphology could be a	novel	target for diabetes therapeutics . However , very little is
10094	9886815	alleviates pathology and improves cognitive function . We discovered a	novel	mechanism which maintains and propagates cell senescence , and thus
10095	9886387	call CLIP . We hypothesize that these interactions represent a	novel	invasion complex necessary for rhoptry protein secretion . Our first
10096	9886553	s contribution to disease . We have data highlighting a	novel	, yet counterintuitive , relationship between macrophages and S. gordonii
10097	10104933	cerebral blood flow regulation will be validated . It is	novel	to use astrocytes as a drug target to treat cocaine
10098	10104804	preventing compensatory adaptations to weight loss would provide a wholly	novel	approach to the conundrum of obesity treatment . Hypothalamic agouti-related
10099	10107565	substantial power for the detection . We will develop a	novel	spatial multiple testing method that utilizes the deep convolutional neural
10100	10107565	that are missed by conventional methods , thereby leading to	novel	clinical and pathological studies . The specific aims of this
10101	10107211	the nucleus accumbens . Thus , this approach represents a	novel	route for treating cocaine abuse and relapse , and holds
